transaction_id,customer_id,purchase_date,purchase_amount
T12868,C1541,2023-09-27,159.1
T12869,C1541,2022-04-24,206.64
T12870,C1541,2022-05-25,107.98
T12871,C1541,2023-01-11,39.91
T12872,C1541,2022-06-15,53.4
T12873,C1541,2024-05-10,282.5
T12874,C1542,2024-03-22,22.97
T12875,C1542,2023-05-18,50.43
T12876,C1542,2023-08-08,37.25
T12877,C1542,2023-11-19,48.7
T12878,C1542,2024-05-06,132.9
T12879,C1542,2022-08-12,31.39
T12880,C1542,2022-08-24,62.6
T12881,C1542,2022-06-12,41.0
T12882,C1542,2022-07-01,10.86
T12883,C1542,2022-07-29,48.98
T12884,C1543,2022-04-06,67.9
T12885,C1543,2024-01-26,127.82
T12886,C1543,2023-01-29,213.4
T12887,C1543,2024-04-23,7.85
T12888,C1543,2023-08-05,82.59
T12889,C1543,2022-05-13,47.59
T12890,C1543,2022-11-10,13.48
T12891,C1543,2023-03-14,31.32
T12892,C1543,2022-07-11,29.09
T12893,C1544,2023-11-22,22.09
T12894,C1544,2022-10-20,77.48
T12895,C1544,2022-11-27,97.39
T12896,C1544,2022-06-10,6.57
T12897,C1545,2022-02-03,5.09
T12898,C1545,2022-04-23,3.34
T12899,C1545,2022-01-23,237.14
T12900,C1545,2023-10-09,6.45
T12901,C1545,2023-12-02,52.04
T12902,C1545,2022-07-31,42.66
T12903,C1546,2024-04-06,31.2
T12904,C1547,2023-05-27,5.7
T12905,C1547,2022-04-18,44.1
T12906,C1547,2024-04-09,271.86
T12907,C1547,2022-08-16,129.57
T12908,C1548,2022-09-24,104.28
T12909,C1548,2023-01-14,79.2
T12910,C1548,2023-11-18,258.57
T12911,C1548,2022-12-23,97.29
T12912,C1548,2024-05-21,75.12
T12913,C1548,2022-08-01,130.03
T12914,C1548,2022-11-19,65.87
T12915,C1548,2023-05-14,52.06
T12916,C1548,2022-10-30,21.67
T12917,C1548,2022-07-19,31.27
T12918,C1549,2023-11-14,55.23
T12919,C1549,2023-11-20,32.43
T12920,C1549,2024-01-19,35.51
T12921,C1549,2024-05-27,27.21
T12922,C1550,2023-11-07,58.65
T12923,C1551,2023-06-20,52.99
T12924,C1551,2023-10-01,74.3
T12925,C1551,2023-08-28,22.46
T12926,C1551,2022-08-13,409.76
T12927,C1552,2022-01-11,3.66
T12928,C1552,2022-02-04,164.83
T12929,C1552,2024-01-10,82.01
T12930,C1552,2023-10-15,192.77
T12931,C1552,2022-08-17,5.38
T12932,C1552,2022-03-21,207.23
T12933,C1552,2022-10-17,160.49
T12934,C1552,2023-11-02,192.88
T12935,C1553,2022-12-25,395.08
T12936,C1553,2022-03-16,133.64
T12937,C1554,2024-04-22,63.81
T12938,C1554,2022-01-16,112.75
T12939,C1554,2024-03-15,654.37
T12940,C1554,2023-09-28,180.33
T12941,C1555,2022-03-18,195.45
T12942,C1555,2022-10-24,231.9
T12943,C1555,2023-07-27,24.9
T12944,C1555,2023-09-07,202.47
T12945,C1555,2022-12-29,219.17
T12946,C1555,2022-12-25,125.37
T12947,C1556,2023-11-29,352.52
T12948,C1556,2024-04-04,342.12
T12949,C1556,2023-08-27,73.19
T12950,C1556,2022-06-02,119.19
T12951,C1557,2023-09-19,27.53
T12952,C1558,2022-04-02,138.74
T12953,C1558,2023-03-25,73.78
T12954,C1558,2022-12-06,34.9
T12955,C1558,2023-12-08,143.13
T12956,C1558,2023-12-19,33.58
T12957,C1558,2023-02-05,5.44
T12958,C1558,2023-08-28,33.3
T12959,C1558,2024-03-31,90.05
T12960,C1558,2023-05-24,20.31
T12961,C1558,2023-05-18,112.85
T12962,C1559,2023-11-07,170.79
T12963,C1559,2023-10-23,82.12
T12964,C1559,2023-04-30,41.73
T12965,C1559,2023-10-28,82.58
T12966,C1560,2022-06-10,8.18
T12967,C1560,2022-08-16,101.29
T12968,C1560,2022-02-15,122.69
T12969,C1560,2024-02-23,6.19
T12970,C1561,2022-12-10,69.93
T12971,C1561,2022-10-02,284.57
T12972,C1561,2022-03-20,206.98
T12973,C1561,2022-07-21,110.61
T12974,C1561,2023-07-12,41.5
T12975,C1561,2022-05-21,5.04
T12976,C1561,2023-12-31,28.75
T12977,C1561,2023-01-12,60.51
T12978,C1562,2024-04-14,48.45
T12979,C1562,2022-11-15,65.95
T12980,C1562,2023-07-14,239.76
T12981,C1562,2022-01-12,29.03
T12982,C1562,2023-04-22,232.19
T12983,C1562,2024-03-18,76.25
T12984,C1562,2022-02-26,289.07
T12985,C1562,2023-03-24,164.56
T12986,C1563,2024-01-08,12.41
T12987,C1563,2022-12-29,170.7
T12988,C1563,2022-12-22,275.78
T12989,C1563,2023-07-09,21.74
T12990,C1563,2022-06-04,144.43
T12991,C1563,2024-01-19,5.88
T12992,C1563,2022-11-17,10.74
T12993,C1563,2022-01-22,108.7
T12994,C1563,2023-10-27,46.41
T12995,C1564,2022-02-20,36.49
T12996,C1564,2024-05-19,52.15
T12997,C1564,2022-09-03,151.18
T12998,C1564,2022-07-12,170.57
T12999,C1564,2023-07-02,33.67
T13000,C1564,2024-02-18,42.41
T13001,C1564,2023-07-05,57.65
T13002,C1564,2022-10-19,14.9
T13003,C1564,2024-03-11,265.63
T13004,C1564,2023-03-01,101.99
T13005,C1565,2023-12-14,237.37
T13006,C1565,2024-04-02,29.55
T13007,C1565,2024-02-17,59.75
T13008,C1565,2022-08-18,25.71
T13009,C1565,2024-03-21,68.24
T13010,C1565,2022-11-19,9.49
T13011,C1565,2022-07-22,52.86
T13012,C1565,2023-09-20,128.88
T13013,C1566,2024-03-25,222.78
T13014,C1566,2022-03-12,22.07
T13015,C1566,2023-08-17,38.66
T13016,C1566,2023-08-23,56.02
T13017,C1566,2022-03-25,54.12
T13018,C1566,2023-10-28,16.23
T13019,C1567,2022-05-13,35.12
T13020,C1567,2022-10-17,44.47
T13021,C1567,2023-04-12,42.57
T13022,C1567,2022-05-28,158.95
T13023,C1567,2022-05-29,141.38
T13024,C1567,2023-01-31,136.43
T13025,C1567,2022-03-23,157.36
T13026,C1567,2023-01-17,42.41
T13027,C1567,2022-09-27,206.6
T13028,C1567,2023-12-16,6.53
T13029,C1568,2023-04-06,93.51
T13030,C1568,2023-12-18,29.2
T13031,C1568,2023-06-22,4.44
T13032,C1568,2023-02-26,106.55
T13033,C1568,2023-05-12,139.57
T13034,C1568,2022-06-12,37.01
T13035,C1568,2022-06-14,75.41
T13036,C1569,2022-10-22,35.3
T13037,C1569,2022-10-12,78.41
T13038,C1569,2022-05-18,156.13
T13039,C1569,2023-12-17,113.02
T13040,C1569,2024-05-11,33.39
T13041,C1569,2023-03-02,135.05
T13042,C1570,2023-01-20,43.93
T13043,C1570,2023-09-26,48.21
T13044,C1570,2024-04-28,84.68
T13045,C1571,2022-11-04,25.77
T13046,C1571,2023-06-18,61.5
T13047,C1571,2023-07-15,160.19
T13048,C1571,2022-12-06,78.76
T13049,C1571,2022-12-22,25.79
T13050,C1571,2023-07-11,10.37
T13051,C1571,2022-04-15,57.74
T13052,C1572,2023-12-17,13.98
T13053,C1572,2022-06-16,53.63
T13054,C1573,2022-02-17,57.59
T13055,C1573,2022-01-07,63.22
T13056,C1573,2024-02-23,147.96
T13057,C1574,2023-05-02,175.78
T13058,C1574,2022-06-14,3.58
T13059,C1574,2022-07-11,9.39
T13060,C1574,2023-07-28,1.74
T13061,C1574,2023-01-16,325.82
T13062,C1575,2023-12-01,25.31
T13063,C1575,2023-05-20,53.89
T13064,C1575,2023-05-19,17.55
T13065,C1575,2023-10-06,123.37
T13066,C1576,2024-02-04,27.2
T13067,C1576,2023-12-07,15.41
T13068,C1577,2023-04-12,156.05
T13069,C1577,2023-07-01,197.94
T13070,C1577,2023-09-29,133.7
T13071,C1577,2022-02-11,113.68
T13072,C1577,2023-12-01,137.67
T13073,C1577,2023-03-17,129.07
T13074,C1577,2023-05-21,81.62
T13075,C1577,2023-07-07,88.52
T13076,C1577,2023-07-22,0.14
T13077,C1577,2022-10-08,19.31
T13078,C1578,2022-06-11,714.01
T13079,C1578,2022-03-01,6.53
T13080,C1578,2022-08-13,17.41
T13081,C1578,2023-08-05,6.67
T13082,C1578,2022-06-18,78.53
T13083,C1578,2023-03-18,369.24
T13084,C1579,2024-01-27,213.11
T13085,C1579,2023-10-28,33.86
T13086,C1579,2023-08-20,204.04
T13087,C1579,2023-03-22,5.12
T13088,C1580,2022-04-14,17.07
T13089,C1580,2022-04-11,60.41
T13090,C1580,2024-04-29,88.71
T13091,C1581,2024-02-08,65.76
T13092,C1581,2022-03-06,91.35
T13093,C1581,2022-07-07,130.65
T13094,C1581,2022-05-18,150.66
T13095,C1581,2023-06-30,163.52
T13096,C1581,2023-06-29,79.97
T13097,C1581,2022-11-13,40.49
T13098,C1582,2022-03-06,11.27
T13099,C1582,2022-05-13,63.0
T13100,C1582,2024-01-23,29.39
T13101,C1582,2023-06-19,37.52
T13102,C1583,2023-01-04,10.39
T13103,C1584,2022-04-09,76.66
T13104,C1584,2022-11-16,160.79
T13105,C1584,2023-05-10,316.8
T13106,C1584,2023-06-04,40.6
T13107,C1584,2022-11-11,19.8
T13108,C1584,2023-12-11,5.35
T13109,C1584,2022-01-20,164.78
T13110,C1584,2022-05-10,14.03
T13111,C1584,2022-05-12,76.67
T13112,C1584,2024-03-03,91.03
T13113,C1585,2022-08-03,161.02
T13114,C1585,2024-03-12,369.87
T13115,C1585,2024-05-11,137.71
T13116,C1585,2024-01-24,166.66
T13117,C1585,2023-12-07,72.9
T13118,C1585,2023-12-17,327.53
T13119,C1586,2023-03-08,191.69
T13120,C1586,2023-06-11,71.65
T13121,C1586,2023-06-04,273.58
T13122,C1586,2022-11-21,17.02
T13123,C1586,2022-06-15,96.53
T13124,C1586,2023-09-21,34.09
T13125,C1586,2024-02-28,89.49
T13126,C1586,2022-06-27,12.91
T13127,C1587,2022-07-20,40.2
T13128,C1587,2023-11-02,53.83
T13129,C1587,2022-03-09,70.83
T13130,C1587,2022-11-22,7.44
T13131,C1587,2023-08-25,56.55
T13132,C1587,2022-12-25,239.04
T13133,C1587,2023-05-24,92.24
T13134,C1587,2024-04-17,39.6
T13135,C1587,2024-04-22,132.98
T13136,C1587,2022-06-02,240.34
T13137,C1588,2023-10-28,25.64
T13138,C1588,2022-12-11,316.45
T13139,C1588,2023-06-22,26.65
T13140,C1588,2022-01-23,125.57
T13141,C1588,2023-12-30,19.8
T13142,C1588,2022-05-24,16.52
T13143,C1588,2023-08-12,69.93
T13144,C1589,2023-02-20,41.59
T13145,C1589,2023-04-01,33.54
T13146,C1589,2022-04-22,21.42
T13147,C1589,2022-04-06,66.48
T13148,C1589,2023-01-13,30.87
T13149,C1590,2023-12-06,23.05
T13150,C1590,2023-03-15,76.71
T13151,C1590,2023-01-17,286.81
T13152,C1590,2024-04-22,275.93
T13153,C1590,2023-01-31,44.35
T13154,C1590,2023-04-09,65.94
T13155,C1590,2022-11-27,61.73
T13156,C1590,2022-10-12,265.93
T13157,C1590,2022-08-27,141.01
T13158,C1591,2022-11-06,11.84
T13159,C1592,2023-11-13,161.72
T13160,C1592,2022-07-29,54.78
T13161,C1592,2022-09-10,22.26
T13162,C1592,2024-01-02,99.12
T13163,C1592,2022-01-03,30.45
T13164,C1592,2024-05-03,26.26
T13165,C1592,2023-10-16,190.71
T13166,C1592,2023-12-03,233.65
T13167,C1593,2022-05-19,261.74
T13168,C1593,2022-02-22,34.51
T13169,C1593,2023-12-16,140.67
T13170,C1593,2022-01-04,241.73
T13171,C1593,2024-05-19,53.09
T13172,C1594,2023-03-12,83.45
T13173,C1594,2024-04-15,79.72
T13174,C1594,2023-01-16,51.59
T13175,C1594,2022-03-17,33.1
T13176,C1594,2024-03-26,101.65
T13177,C1595,2022-04-16,9.82
T13178,C1595,2023-04-21,17.31
T13179,C1595,2022-03-29,294.93
T13180,C1595,2022-03-18,5.06
T13181,C1595,2023-06-24,145.37
T13182,C1595,2024-02-17,141.55
T13183,C1596,2023-12-14,201.86
T13184,C1596,2023-01-03,4.81
T13185,C1596,2022-12-18,34.3
T13186,C1596,2022-06-01,14.68
T13187,C1596,2023-10-15,124.1
T13188,C1596,2022-10-30,2.03
T13189,C1596,2023-03-26,27.83
T13190,C1596,2022-02-12,59.2
T13191,C1596,2022-01-03,63.14
T13192,C1596,2023-08-19,44.6
T13193,C1597,2022-06-26,121.28
T13194,C1597,2023-07-15,75.79
T13195,C1597,2022-10-16,347.27
T13196,C1597,2022-11-28,102.75
T13197,C1597,2022-09-12,54.79
T13198,C1598,2023-12-19,233.13
T13199,C1598,2024-03-23,108.02
T13200,C1598,2022-07-18,11.92
T13201,C1598,2024-01-16,92.05
T13202,C1598,2022-08-18,102.9
T13203,C1598,2022-09-06,79.1
T13204,C1598,2023-08-10,18.33
T13205,C1599,2023-07-18,147.51
T13206,C1599,2022-11-09,111.56
T13207,C1599,2023-10-24,76.92
T13208,C1599,2024-04-19,43.49
T13209,C1599,2022-03-14,184.85
T13210,C1599,2022-12-09,209.89
T13211,C1599,2022-03-02,63.62
T13212,C1599,2022-09-29,46.04
T13213,C1599,2023-09-20,162.05
T13214,C1600,2023-10-24,118.38
T13215,C1601,2024-02-21,226.61
T13216,C1601,2023-05-10,109.97
T13217,C1601,2023-08-02,122.34
T13218,C1601,2023-05-02,97.16
T13219,C1601,2024-01-01,108.28
T13220,C1601,2023-09-17,46.0
T13221,C1602,2022-02-26,48.97
T13222,C1602,2022-09-28,76.26
T13223,C1602,2024-05-18,10.68
T13224,C1603,2023-10-05,1.56
T13225,C1603,2022-02-10,32.81
T13226,C1603,2023-10-04,123.49
T13227,C1603,2024-02-02,200.73
T13228,C1604,2022-01-13,8.18
T13229,C1604,2024-03-29,224.6
T13230,C1604,2022-07-28,80.0
T13231,C1604,2023-12-06,37.07
T13232,C1604,2022-02-20,157.34
T13233,C1604,2023-11-11,51.39
T13234,C1604,2023-12-20,4.09
T13235,C1604,2023-09-14,95.94
T13236,C1604,2023-10-26,16.51
T13237,C1605,2023-06-06,30.03
T13238,C1605,2022-12-31,59.01
T13239,C1605,2023-10-14,248.84
T13240,C1605,2023-08-29,59.54
T13241,C1605,2022-08-17,198.75
T13242,C1605,2023-06-21,153.23
T13243,C1605,2024-03-03,70.48
T13244,C1605,2023-12-14,16.32
T13245,C1605,2023-12-03,8.16
T13246,C1606,2023-09-20,153.71
T13247,C1606,2022-01-14,22.96
T13248,C1606,2022-10-08,59.34
T13249,C1607,2023-01-24,36.05
T13250,C1607,2022-05-27,66.13
T13251,C1607,2023-09-22,62.28
T13252,C1607,2022-05-24,162.28
T13253,C1607,2022-01-14,81.17
T13254,C1608,2023-11-29,61.64
T13255,C1608,2022-07-26,73.44
T13256,C1608,2022-06-21,57.37
T13257,C1608,2022-08-09,14.04
T13258,C1608,2022-07-02,41.22
T13259,C1608,2022-03-13,68.83
T13260,C1608,2022-10-10,258.35
T13261,C1608,2023-12-28,45.42
T13262,C1608,2023-06-19,97.6
T13263,C1608,2023-03-23,25.03
T13264,C1609,2022-11-20,85.33
T13265,C1610,2022-12-12,134.05
T13266,C1611,2022-07-11,144.86
T13267,C1611,2023-12-20,61.63
T13268,C1611,2022-07-13,104.44
T13269,C1611,2023-10-26,89.19
T13270,C1611,2022-01-11,96.39
T13271,C1611,2022-01-15,3.87
T13272,C1611,2023-02-15,9.53
T13273,C1612,2023-10-02,116.89
T13274,C1612,2022-01-17,4.41
T13275,C1612,2023-10-12,89.77
T13276,C1612,2024-02-05,182.23
T13277,C1613,2024-01-13,220.5
T13278,C1613,2022-04-14,38.79
T13279,C1613,2023-01-10,95.04
T13280,C1613,2022-10-03,37.5
T13281,C1613,2022-05-15,2.86
T13282,C1613,2022-09-23,75.09
T13283,C1614,2023-10-30,127.42
T13284,C1614,2023-09-23,11.1
T13285,C1614,2022-10-26,21.23
T13286,C1614,2024-03-30,154.96
T13287,C1614,2022-11-28,163.16
T13288,C1614,2023-01-28,1.09
T13289,C1614,2023-01-16,84.84
T13290,C1615,2024-03-22,153.38
T13291,C1615,2023-03-11,52.77
T13292,C1615,2022-08-10,145.09
T13293,C1615,2022-10-05,32.59
T13294,C1615,2023-07-28,18.92
T13295,C1615,2023-04-11,33.22
T13296,C1615,2023-08-25,80.77
T13297,C1615,2022-01-30,17.7
T13298,C1616,2022-08-22,249.81
T13299,C1616,2022-12-31,98.42
T13300,C1616,2024-04-18,133.28
T13301,C1616,2023-11-29,291.46
T13302,C1616,2024-02-28,149.02
T13303,C1616,2022-06-29,4.75
T13304,C1617,2022-06-12,98.38
T13305,C1617,2022-04-06,24.73
T13306,C1617,2022-12-31,8.03
T13307,C1617,2024-03-10,146.96
T13308,C1617,2022-08-13,27.35
T13309,C1617,2022-04-28,171.74
T13310,C1617,2023-08-14,173.03
T13311,C1617,2022-04-17,38.34
T13312,C1617,2023-01-25,37.75
T13313,C1618,2023-04-13,130.89
T13314,C1618,2023-06-22,199.91
T13315,C1618,2023-09-29,120.17
T13316,C1618,2022-03-14,94.42
T13317,C1618,2022-11-05,196.43
T13318,C1619,2023-08-13,30.44
T13319,C1619,2024-05-05,235.35
T13320,C1619,2022-10-26,217.89
T13321,C1619,2024-02-26,164.89
T13322,C1619,2022-05-02,10.18
T13323,C1619,2023-06-22,326.72
T13324,C1620,2022-03-23,23.64
T13325,C1620,2022-09-30,398.72
T13326,C1620,2023-07-27,37.81
T13327,C1620,2023-12-09,25.89
T13328,C1620,2022-11-19,89.79
T13329,C1620,2022-03-30,69.7
T13330,C1620,2024-03-04,245.95
T13331,C1620,2023-06-23,66.63
T13332,C1621,2022-09-14,19.41
T13333,C1621,2024-05-20,217.7
T13334,C1621,2023-12-09,14.05
T13335,C1621,2024-03-29,62.64
T13336,C1621,2023-07-04,294.33
T13337,C1621,2023-07-22,101.04
T13338,C1622,2023-10-12,8.64
T13339,C1622,2023-11-20,271.79
T13340,C1622,2024-03-08,67.47
T13341,C1622,2024-01-05,52.19
T13342,C1622,2022-10-14,54.53
T13343,C1622,2024-01-13,60.94
T13344,C1622,2022-01-23,31.09
T13345,C1623,2022-01-06,15.95
T13346,C1623,2024-05-17,10.93
T13347,C1623,2022-11-21,125.42
T13348,C1623,2022-09-01,1.14
T13349,C1623,2022-02-16,292.02
T13350,C1623,2023-09-14,57.75
T13351,C1623,2023-01-15,35.99
T13352,C1623,2022-12-08,29.46
T13353,C1624,2024-01-16,11.66
T13354,C1624,2022-02-15,42.03
T13355,C1624,2023-07-09,0.94
T13356,C1624,2024-05-10,144.67
T13357,C1624,2022-01-10,78.5
T13358,C1624,2023-06-27,45.86
T13359,C1624,2024-01-31,94.98
T13360,C1624,2024-02-21,108.44
T13361,C1624,2022-01-02,171.16
T13362,C1625,2022-12-22,75.91
T13363,C1625,2023-10-29,174.56
T13364,C1625,2024-01-04,110.43
T13365,C1625,2022-07-26,17.78
T13366,C1625,2023-05-31,192.0
T13367,C1625,2024-02-08,179.1
T13368,C1625,2024-05-27,234.29
T13369,C1626,2022-07-06,80.37
T13370,C1626,2023-11-07,402.49
T13371,C1626,2023-12-31,127.43
T13372,C1626,2022-05-21,154.02
T13373,C1626,2023-04-04,21.12
T13374,C1626,2023-09-22,52.56
T13375,C1626,2023-12-27,163.93
T13376,C1626,2024-03-15,21.26
T13377,C1626,2023-10-02,43.85
T13378,C1626,2022-11-21,13.49
T13379,C1627,2022-03-05,2.37
T13380,C1627,2023-07-14,7.44
T13381,C1628,2022-03-01,144.22
T13382,C1629,2022-08-27,107.6
T13383,C1630,2023-02-14,11.04
T13384,C1630,2023-02-21,74.97
T13385,C1630,2024-03-19,70.13
T13386,C1630,2023-03-09,262.66
T13387,C1630,2023-03-09,296.47
T13388,C1630,2023-07-31,41.71
T13389,C1630,2023-12-29,8.12
T13390,C1630,2023-08-24,6.64
T13391,C1630,2022-09-14,17.52
T13392,C1631,2023-10-05,17.26
T13393,C1631,2022-11-12,42.93
T13394,C1631,2023-03-10,101.99
T13395,C1631,2022-05-25,56.27
T13396,C1631,2023-02-24,46.77
T13397,C1631,2023-07-15,4.14
T13398,C1631,2023-03-10,178.97
T13399,C1631,2022-02-26,65.4
T13400,C1631,2022-06-27,16.42
T13401,C1631,2022-06-19,74.78
T13402,C1632,2022-05-28,6.87
T13403,C1632,2023-09-29,359.82
T13404,C1632,2022-03-21,106.39
T13405,C1632,2022-03-06,38.67
T13406,C1632,2023-12-14,28.24
T13407,C1632,2023-01-17,65.85
T13408,C1632,2023-07-27,23.3
T13409,C1633,2023-06-23,135.8
T13410,C1633,2022-03-02,134.0
T13411,C1633,2022-08-07,10.3
T13412,C1634,2022-08-25,5.79
T13413,C1634,2024-04-08,43.43
T13414,C1634,2023-04-03,153.06
T13415,C1634,2024-02-11,31.27
T13416,C1634,2024-01-29,323.32
T13417,C1634,2023-12-16,288.31
T13418,C1634,2022-10-19,177.02
T13419,C1634,2023-09-23,67.2
T13420,C1634,2023-05-08,13.72
T13421,C1635,2024-05-22,96.64
T13422,C1635,2022-04-27,122.64
T13423,C1635,2022-04-25,81.35
T13424,C1636,2023-07-01,68.58
T13425,C1637,2024-01-10,113.57
T13426,C1637,2022-03-22,291.46
T13427,C1637,2023-10-24,122.41
T13428,C1637,2022-03-04,121.91
T13429,C1637,2023-03-25,106.35
T13430,C1638,2022-11-18,65.42
T13431,C1638,2022-06-15,16.74
T13432,C1638,2023-10-11,86.54
T13433,C1638,2022-07-08,11.17
T13434,C1638,2023-01-14,112.14
T13435,C1639,2023-03-03,54.91
T13436,C1639,2022-07-24,12.89
T13437,C1639,2023-04-17,74.93
T13438,C1639,2023-10-15,88.87
T13439,C1639,2023-07-20,19.21
T13440,C1639,2024-04-29,184.1
T13441,C1639,2024-02-09,116.29
T13442,C1639,2022-07-22,33.25
T13443,C1640,2024-02-05,55.13
T13444,C1641,2023-09-11,167.46
T13445,C1641,2024-04-28,225.41
T13446,C1641,2022-05-14,117.0
T13447,C1641,2024-04-20,6.79
T13448,C1641,2023-08-30,16.32
T13449,C1642,2024-02-05,45.19
T13450,C1642,2022-02-28,110.75
T13451,C1642,2024-04-05,40.46
T13452,C1642,2023-07-23,90.91
T13453,C1642,2022-03-31,56.88
T13454,C1642,2023-07-11,29.32
T13455,C1643,2023-06-17,116.45
T13456,C1643,2022-06-20,36.35
T13457,C1643,2023-09-17,8.98
T13458,C1643,2024-02-17,95.78
T13459,C1643,2024-04-16,20.83
T13460,C1644,2023-09-20,63.33
T13461,C1644,2022-09-17,74.9
T13462,C1644,2023-09-12,37.05
T13463,C1644,2023-11-18,218.81
T13464,C1644,2022-01-23,33.72
T13465,C1645,2024-04-11,21.5
T13466,C1645,2023-04-24,170.14
T13467,C1645,2023-05-28,227.06
T13468,C1646,2023-04-12,25.82
T13469,C1646,2023-02-21,3.58
T13470,C1646,2024-05-07,7.81
T13471,C1646,2024-02-21,140.08
T13472,C1646,2023-02-21,41.5
T13473,C1647,2023-04-16,81.51
T13474,C1647,2023-10-25,18.42
T13475,C1647,2022-08-17,12.36
T13476,C1648,2022-10-09,57.47
T13477,C1648,2022-08-15,113.0
T13478,C1648,2022-09-24,205.05
T13479,C1648,2024-01-29,93.59
T13480,C1648,2023-03-25,323.69
T13481,C1649,2022-05-27,559.86
T13482,C1649,2024-02-29,45.77
T13483,C1649,2022-05-22,231.72
T13484,C1649,2024-05-14,48.38
T13485,C1649,2023-05-12,179.84
T13486,C1649,2022-11-03,95.24
T13487,C1650,2023-11-04,170.32
T13488,C1651,2023-11-02,204.64
T13489,C1651,2022-04-22,50.79
T13490,C1651,2023-12-18,192.32
T13491,C1651,2023-04-17,1.28
T13492,C1651,2023-04-24,0.8
T13493,C1651,2023-11-30,42.0
T13494,C1652,2023-03-09,57.89
T13495,C1652,2023-08-22,126.04
T13496,C1653,2022-09-05,325.5
T13497,C1654,2023-07-27,164.75
T13498,C1654,2023-12-04,50.63
T13499,C1654,2023-12-02,18.66
T13500,C1655,2023-08-31,8.16
T13501,C1655,2024-02-14,70.04
T13502,C1656,2023-09-29,110.49
T13503,C1657,2022-05-12,178.91
T13504,C1657,2022-05-01,13.9
T13505,C1657,2023-04-27,25.52
T13506,C1657,2024-02-11,29.25
T13507,C1658,2022-06-10,266.57
T13508,C1658,2024-02-27,25.41
T13509,C1658,2023-11-16,2.28
T13510,C1658,2023-01-18,146.81
T13511,C1658,2022-03-23,171.8
T13512,C1658,2023-05-15,79.69
T13513,C1658,2024-04-12,154.63
T13514,C1658,2023-10-05,39.25
T13515,C1658,2022-08-06,70.48
T13516,C1658,2023-11-22,319.69
T13517,C1659,2024-04-25,155.77
T13518,C1659,2022-08-14,88.04
T13519,C1660,2023-04-02,102.3
T13520,C1660,2023-12-12,31.78
T13521,C1660,2022-01-21,12.7
T13522,C1660,2024-03-25,16.09
T13523,C1660,2023-02-21,183.54
T13524,C1660,2023-05-27,3.73
T13525,C1660,2023-01-19,43.23
T13526,C1660,2024-03-20,177.65
T13527,C1661,2023-04-18,207.86
T13528,C1661,2022-10-02,89.38
T13529,C1661,2023-05-05,137.99
T13530,C1661,2024-01-03,4.78
T13531,C1661,2022-03-30,29.11
T13532,C1661,2022-12-16,92.57
T13533,C1661,2022-03-28,291.27
T13534,C1661,2022-06-03,69.43
T13535,C1661,2022-09-21,75.65
T13536,C1662,2023-05-08,112.59
T13537,C1662,2023-02-15,70.91
T13538,C1662,2024-05-03,85.24
T13539,C1662,2023-04-17,2.9
T13540,C1662,2022-02-06,12.03
T13541,C1663,2022-01-31,69.38
T13542,C1664,2024-04-19,5.67
T13543,C1664,2022-06-15,132.11
T13544,C1664,2023-04-27,45.76
T13545,C1664,2022-07-03,16.03
T13546,C1664,2022-01-10,35.39
T13547,C1664,2022-11-16,18.46
T13548,C1664,2023-04-20,269.62
T13549,C1664,2023-03-03,248.46
T13550,C1665,2022-04-07,111.41
T13551,C1665,2023-10-23,127.33
T13552,C1665,2022-01-09,12.8
T13553,C1665,2022-09-30,67.18
T13554,C1666,2022-07-27,131.19
T13555,C1666,2022-05-03,93.74
T13556,C1666,2022-07-23,21.32
T13557,C1666,2023-06-01,129.07
T13558,C1666,2024-02-25,602.51
T13559,C1666,2024-04-12,462.77
T13560,C1666,2023-03-21,46.89
T13561,C1666,2022-01-25,132.75
T13562,C1667,2023-11-11,19.36
T13563,C1667,2023-11-21,86.8
T13564,C1667,2023-06-29,245.86
T13565,C1667,2022-08-19,20.81
T13566,C1667,2024-04-27,212.76
T13567,C1667,2023-03-01,23.73
T13568,C1667,2024-01-17,35.07
T13569,C1668,2022-06-09,50.61
T13570,C1668,2024-03-30,101.76
T13571,C1668,2023-08-11,136.42
T13572,C1668,2023-07-30,326.05
T13573,C1668,2022-09-26,197.35
T13574,C1668,2024-02-12,9.68
T13575,C1668,2024-02-10,117.32
T13576,C1668,2023-01-12,114.27
T13577,C1668,2023-03-16,220.44
T13578,C1669,2023-12-23,231.44
T13579,C1669,2022-02-08,86.01
T13580,C1669,2022-06-22,92.44
T13581,C1669,2022-08-14,217.48
T13582,C1669,2022-07-16,110.07
T13583,C1669,2022-01-23,255.17
T13584,C1669,2024-01-24,97.63
T13585,C1669,2023-07-20,224.41
T13586,C1669,2024-04-24,40.45
T13587,C1670,2023-11-26,30.48
T13588,C1670,2022-11-13,141.04
T13589,C1671,2023-12-28,12.77
T13590,C1672,2022-07-20,115.66
T13591,C1673,2022-06-27,15.95
T13592,C1673,2022-12-08,84.23
T13593,C1673,2023-10-10,139.6
T13594,C1673,2023-04-10,21.05
T13595,C1673,2023-01-08,110.68
T13596,C1673,2022-05-05,17.01
T13597,C1673,2022-09-11,3.91
T13598,C1673,2023-12-29,184.41
T13599,C1674,2022-03-22,38.07
T13600,C1674,2022-09-19,32.49
T13601,C1674,2022-07-27,129.64
T13602,C1674,2022-09-23,204.77
